age,education,black,hispanic,married,nodegree,re74,re75,re78
16,10,0,0,0,1,0,0,8733.3642578125
44,13,0,0,1,0,8032.994140625,3881.4189453125,3104.7041015625
37,13,0,0,1,0,3902.85888671875,882.6290283203125,2365.840087890625
31,15,0,0,1,0,14561.26953125,5465.85498046875,19073.01953125
23,12,0,0,1,0,11692.900390625,757.3065185546875,15895.900390625
27,12,0,0,1,0,14012.6796875,15785.26953125,23074.69921875
45,6,0,0,0,1,18095.7890625,16526.470703125,16404.240234375
48,12,0,0,1,0,0,0,0
24,12,0,0,1,0,15009.9404296875,15418.259765625,18557.2890625
20,13,0,0,1,0,2539.2099609375,6647.4677734375,3088.448974609375
31,12,0,0,1,0,0,0,0
29,12,0,0,1,0,13223.08984375,12251.1796875,14647.23046875
24,10,0,0,1,1,5523.1728515625,0,5040.52490234375
45,8,0,0,1,1,10352.76953125,4506.2421875,9088.017578125
16,9,0,0,0,1,468.2648010253906,0,3383.993896484375
26,12,0,0,1,0,20109.91015625,23442.48046875,22646.16015625
25,12,0,0,1,0,16265.830078125,15380.66015625,16492.91015625
51,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
38,10,0,0,1,1,22741.2109375,25243.55078125,24151.9609375
32,12,0,0,1,0,19198.859375,19194.05078125,0
47,12,0,0,0,0,11620.41015625,25243.55078125,25564.669921875
46,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
23,12,0,0,1,0,10834.75,23499.76953125,6462.09814453125
22,12,0,0,0,0,12680.3701171875,9481.5478515625,9949.533203125
24,10,0,0,1,1,19516.259765625,3210.048095703125,20043.880859375
35,12,0,0,0,0,23301.560546875,21260.080078125,25272.080078125
32,14,0,0,1,0,25862.3203125,25243.55078125,25560.240234375
37,12,0,0,1,0,25862.3203125,23539.16015625,25564.669921875
29,17,0,0,1,0,4286.8759765625,3022.06494140625,15697.8896484375
49,8,0,0,1,1,25862.3203125,25243.55078125,0
43,12,0,0,1,0,12719.5595703125,14016.4404296875,25564.669921875
54,12,0,0,1,0,25862.3203125,15273.240234375,24930.73046875
23,14,0,0,1,0,13256.400390625,11209.2099609375,6565.5390625
18,12,0,0,0,0,5162.66796875,4633.35498046875,5579.89599609375
47,8,0,0,1,1,17149.4609375,17638.259765625,21103.41015625
19,10,0,0,0,1,3495.33203125,30.43548011779785,22655.029296875
31,14,0,0,1,0,0,0,22199.890625
27,14,0,0,1,0,14141.990234375,9340.11328125,19251.8203125
22,13,0,0,0,0,7400.15087890625,3944.0810546875,14523.099609375
39,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
30,12,0,0,1,0,25862.3203125,25243.55078125,23875.630859375
38,17,0,0,1,0,15403.759765625,16424.419921875,14045.7900390625
29,14,0,0,1,0,0,0,0
26,11,0,0,1,1,14817.9296875,17299.890625,15316.6396484375
26,17,0,0,1,0,9529.8740234375,19788.439453125,25564.669921875
18,11,0,0,0,1,3812.73291015625,5401.40283203125,20488.6796875
30,14,0,0,1,0,11953.490234375,2314.886962890625,21876.259765625
33,8,0,0,1,1,25862.3203125,22382.609375,25564.669921875
52,12,0,0,1,0,4633.666015625,12668.3203125,21520.130859375
25,12,0,0,0,0,4678.72900390625,8360.8056640625,7474.3408203125
23,12,0,0,0,0,7494.19580078125,0,4715.4248046875
21,13,0,0,0,0,10305.740234375,14725.400390625,25564.669921875
44,12,0,0,1,0,18916.720703125,16182.73046875,21121.150390625
32,13,0,0,0,0,16886.919921875,20391.76953125,6561.10595703125
34,18,0,0,0,0,0,524.56451416015625,0
27,14,0,0,0,0,22878.359375,24045.8203125,25564.669921875
26,14,0,0,0,0,21812.51953125,17532.630859375,24432.73046875
26,12,0,0,0,0,23258.4609375,16154.080078125,21613.23046875
40,11,0,0,1,1,0,5508.8232421875,10948.48046875
27,13,0,0,1,0,12844.9501953125,0,25564.669921875
34,12,0,0,1,0,23552.349609375,22713.8203125,23274.189453125
46,12,0,0,1,0,6073.72705078125,537.0968017578125,0
49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
55,10,0,0,1,1,25862.3203125,22060.349609375,1536.8360595703125
33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,12,0,0,1,0,4038.049072265625,9687.4345703125,7211.30615234375
28,17,0,0,1,0,0,0,0
24,13,0,0,0,0,11301.0498046875,14791.650390625,25564.669921875
21,12,0,0,0,0,8646.244140625,10639.8896484375,16701.26953125
23,12,0,0,1,0,6636.037109375,10203.0498046875,17980.98046875
49,12,0,0,1,0,25862.3203125,20565.439453125,25564.669921875
45,10,1,0,1,1,17459.029296875,15171.1904296875,25564.669921875
48,7,0,0,1,1,13326.9296875,4636.93505859375,0
50,7,0,0,1,1,25476.349609375,22674.439453125,24109.109375
52,8,0,0,1,1,25862.3203125,13178.5595703125,22616.609375
45,13,0,0,1,0,25862.3203125,19657.740234375,14500.9296875
50,16,0,0,1,0,20354.8203125,18243.390625,20481.2890625
19,12,0,0,0,0,2356.998046875,4620.8232421875,3060.3720703125
17,14,0,0,0,0,0,1226.3709716796875,4617.89599609375
39,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
22,16,0,0,1,0,5638.77001953125,8794.0654296875,25564.669921875
20,13,0,0,1,0,12384.5302734375,13987.7900390625,24576.0703125
25,14,0,0,1,0,22077.01953125,8854.9345703125,0
23,12,0,0,1,0,14475.0595703125,17230.060546875,25564.669921875
23,16,0,0,0,0,3007.47509765625,134.27420043945312,20676.349609375
25,17,0,0,1,0,4196.7490234375,2042.758056640625,4106.60205078125
23,12,0,0,0,0,4672.85107421875,2588.805908203125,1918.0889892578125
29,13,0,0,1,0,25415.609375,25243.55078125,25564.669921875
43,16,0,0,1,0,25862.3203125,21249.33984375,25564.669921875
19,12,0,0,1,0,7676.4072265625,11902.0595703125,25564.669921875
19,12,1,0,0,0,2404.02001953125,12136.599609375,8074.2978515625
45,9,0,0,1,1,12690.169921875,15930.2900390625,25564.669921875
17,10,0,0,0,1,0,0,4193.7880859375
31,12,0,0,1,0,10627.0595703125,17052.8203125,0
45,8,1,0,0,1,3299.405029296875,0,31.03226089477539
46,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
36,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
25,16,0,0,1,0,20209.83984375,25243.55078125,22887.029296875
27,18,0,0,0,0,0,11094.6298828125,25564.669921875
53,12,0,0,1,0,25862.3203125,25243.55078125,0
26,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
40,10,0,0,1,1,25862.3203125,25243.55078125,19002.08984375
35,6,0,0,1,1,20926.9296875,19192.259765625,20136.98046875
28,12,0,0,1,0,25862.3203125,23404.890625,19736.51953125
23,10,0,0,1,1,10105.900390625,10826.080078125,8062.47607421875
22,12,0,0,1,0,14721.9296875,15846.150390625,25564.669921875
37,12,1,0,1,0,25862.3203125,23122.01953125,25564.669921875
46,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
21,15,0,0,1,0,8614.896484375,4223.37109375,0
26,13,0,0,0,0,16657.689453125,6497.0810546875,20799
38,12,1,0,1,0,25838.810546875,22923.2890625,25564.669921875
36,12,1,0,1,0,25862.3203125,25243.55078125,25564.669921875
26,14,0,0,0,0,21700.83984375,21609.189453125,0
21,12,0,0,0,0,4616.033203125,608.709716796875,11221.8603515625
51,12,1,0,1,0,6177.56787109375,2350.694091796875,10131.2900390625
20,13,1,0,0,0,2690.072998046875,0,3521.422119140625
21,12,1,0,1,0,0,272.1289978027344,5990.7041015625
26,11,1,0,1,1,19018.599609375,18159.240234375,20405.9296875
21,11,1,0,1,1,25862.3203125,25202.369140625,20269.98046875
36,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
39,12,0,0,0,0,25862.3203125,25243.55078125,3855.388916015625
24,12,0,0,1,0,0,0,0
45,11,0,0,1,1,12098.4697265625,12102.580078125,0
27,12,1,0,1,0,19500.580078125,16605.240234375,14330.990234375
33,12,0,1,0,0,25862.3203125,25243.55078125,25564.669921875
26,9,0,1,1,1,521.16497802734375,2631.77392578125,16294.8896484375
27,12,0,0,1,0,4222.22021484375,751.93548583984375,0
31,10,0,1,1,1,23481.810546875,17919.33984375,21326.55078125
39,10,0,0,1,1,3797.05908203125,19344.439453125,868.9031982421875
37,8,0,0,1,1,10807.3203125,11866.259765625,8918.080078125
54,8,0,0,1,1,22878.359375,20137.55078125,17918.91015625
27,12,0,0,1,0,3362.10205078125,0,9747.083984375
29,10,0,0,1,1,13217.2099609375,14777.3203125,25564.669921875
27,18,0,0,1,0,20736.880859375,23218.689453125,25564.669921875
35,10,0,0,1,1,19202.76953125,13166.0302734375,25564.669921875
33,14,1,0,1,0,0,0,0
17,11,0,0,0,1,0,0,0
20,13,0,0,1,0,33.30754089355469,1312.3060302734375,12299.1201171875
39,8,1,0,1,1,25862.3203125,25243.55078125,25564.669921875
51,8,0,0,1,1,25862.3203125,16581.970703125,25564.669921875
28,8,0,0,1,1,1202.989990234375,0,19516.330078125
47,4,0,0,1,1,22247.470703125,16374.2900390625,15860.4404296875
29,15,1,0,1,0,0,0,0
36,8,1,0,1,1,16291.2998046875,19308.630859375,0
35,15,0,0,0,0,22874.439453125,20817.869140625,22996.380859375
49,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
33,17,0,0,1,0,23822.73046875,8264.12890625,25564.669921875
25,15,0,0,0,0,20376.369140625,18153.869140625,23689.4296875
34,12,0,0,0,0,16363.7998046875,10577.23046875,25526.25
43,11,0,0,1,1,17249.380859375,14882.9501953125,11941.509765625
49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
19,12,0,0,0,0,0,2450.951904296875,10185.9697265625
16,10,0,0,0,1,0,0,13456.1796875
45,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,16,0,0,0,0,3154.419921875,6835.4521484375,23312.609375
24,12,0,0,1,0,17670.630859375,19817.080078125,25564.669921875
30,12,0,0,1,0,13264.240234375,4388.0810546875,25564.669921875
45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
17,9,0,0,0,1,0,1050.9189453125,13948.259765625
27,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
19,11,0,0,0,1,5493.7841796875,263.1773986816406,9741.173828125
48,10,1,0,0,1,19173.380859375,12313.83984375,25564.669921875
32,12,0,0,1,0,25862.3203125,25243.55078125,0
40,12,0,0,1,0,25862.3203125,22806.919921875,25564.669921875
24,12,0,0,1,0,15821.080078125,17362.55078125,0
30,12,1,0,1,0,15382.2001953125,14961.73046875,5343.458984375
19,12,0,0,0,0,8052.5869140625,7236.48388671875,20321.69921875
22,11,0,0,1,1,10599.6298828125,864.725830078125,25564.669921875
28,10,0,0,1,1,25787.869140625,25243.55078125,25564.669921875
35,10,0,0,1,1,21173.80078125,22463.1796875,19987.73046875
23,14,1,0,1,0,19467.26953125,18798.390625,20176.880859375
25,10,0,0,1,1,4335.85693359375,5181.19384765625,12418.8095703125
55,16,0,0,0,0,18863.8203125,18689.1796875,14601.419921875
31,12,0,0,1,0,4715.955078125,6749.51611328125,6685.23486328125
26,18,0,0,1,0,8477.7470703125,19319.369140625,25037.119140625
24,15,0,0,1,0,11167.8203125,24015.390625,25564.669921875
48,13,0,0,1,0,0,0,0
30,12,0,0,1,0,25862.3203125,13819.5,0
31,15,0,0,1,0,19359.51953125,10450.1103515625,25564.669921875
19,12,0,0,1,0,7100.3828125,19654.16015625,25564.669921875
27,14,0,0,1,0,25862.3203125,24847.890625,25564.669921875
54,8,0,0,1,1,23327.029296875,22667.26953125,22021.080078125
43,12,0,0,1,0,22564.880859375,19673.849609375,23218.0390625
18,13,0,0,0,0,3275.89404296875,2681.903076171875,14772.830078125
23,9,0,0,0,1,6630.1591796875,7141.59716796875,9088.017578125
40,14,0,0,0,0,23918.73046875,24572.1796875,25564.669921875
30,12,0,0,1,0,24302.75,19446.48046875,25564.669921875
33,12,0,0,1,0,0,420.7257995605469,0
29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
24,14,0,0,1,0,0,3908.27392578125,914.71270751953125
24,14,0,0,0,0,12970.349609375,16660.740234375,25564.669921875
30,14,0,0,1,0,0,0,0
26,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
41,12,0,0,1,0,25654.640625,25243.55078125,25564.669921875
48,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
34,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
28,12,0,0,1,0,0,288.2419128417969,0
30,14,0,0,1,0,21514.7109375,21469.55078125,22140.779296875
29,12,0,0,0,0,17225.869140625,19999.689453125,22041.76953125
25,16,0,0,0,0,14143.9501953125,5729.0322265625,17089.91015625
28,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
31,12,0,0,1,0,19792.509765625,3671.951904296875,17651.439453125
55,12,0,0,1,0,25670.310546875,24090.580078125,24908.560546875
46,16,0,0,1,0,25013.9609375,24577.55078125,25337.099609375
44,12,0,0,1,0,23283.9296875,23897.23046875,22018.130859375
35,12,1,0,1,0,13152.5595703125,12854.51953125,19241.48046875
39,12,0,0,1,0,21875.2109375,22375.44921875,23306.69921875
29,13,0,0,1,0,18828.55078125,13427.419921875,25564.669921875
31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
35,17,0,0,0,0,8989.1162109375,5059.4521484375,0
33,12,0,0,0,0,8076.09814453125,8810.1767578125,8130.4521484375
19,12,0,0,0,0,1643.824951171875,1933.5479736328125,0
27,12,0,0,1,0,8705.0224609375,3983.468017578125,6054.24609375
24,16,0,0,0,0,2882.0810546875,3507.241943359375,8955.0234375
22,12,0,0,0,0,19102.849609375,17829.8203125,25564.669921875
27,12,0,0,1,0,16216.849609375,19544.94921875,23116.080078125
43,16,0,0,1,0,0,17545.16015625,0
38,14,0,0,1,0,25270.619140625,21333.48046875,7246.77099609375
19,13,0,1,0,0,0,2834.0810546875,8604.8017578125
29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
37,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
16,10,0,0,0,1,0,306.14520263671875,19089.26953125
54,12,0,0,1,0,10145.080078125,9896.9033203125,0
38,8,0,0,1,1,11242.26953125,5174.0322265625,0
35,12,0,0,1,0,23315.26953125,20205.580078125,21698.939453125
20,9,0,0,0,1,3046.659912109375,1715.1290283203125,2837.235107421875
55,8,0,0,0,1,2901.674072265625,9535.2578125,0
28,12,0,0,1,0,19153.7890625,10716.8701171875,0
25,13,0,0,1,0,10182.3095703125,0,1195.48095703125
30,12,0,0,1,0,0,0,0
38,9,0,0,1,1,25427.359375,23764.740234375,25564.669921875
23,10,0,0,1,1,18160.439453125,17097.580078125,25564.669921875
34,9,0,0,1,1,14945.2900390625,2101.839111328125,20726.58984375
53,0,0,0,0,1,2061.14892578125,1398.241943359375,1167.404052734375
42,11,0,0,1,1,19831.69921875,18835.98046875,19757.19921875
26,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
32,12,0,0,1,0,23515.119140625,19380.240234375,21651.650390625
51,12,0,0,1,0,0,0,0
23,14,0,0,0,0,22000.609375,19034.7109375,20451.740234375
33,12,0,0,1,0,0,0,0
35,9,0,0,1,1,0,0,11337.1201171875
46,12,1,0,0,0,25862.3203125,25243.55078125,25564.669921875
47,15,0,0,1,0,14208.599609375,18742.890625,0
25,17,0,0,0,0,3440.472900390625,0,0
41,14,0,0,0,0,20484.130859375,8690.2255859375,0
20,9,0,0,1,1,5229.283203125,0,15892.9501953125
22,11,0,0,1,1,18479.80078125,20273.609375,25564.669921875
29,16,0,0,1,0,19273.310546875,14838.1904296875,18111.01953125
51,12,0,0,1,0,24702.439453125,22567.01953125,24800.689453125
44,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
20,12,0,0,0,0,11967.2001953125,2116.160888671875,0
18,11,0,0,0,1,656.3543701171875,0,11719.849609375
33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
27,12,0,0,1,0,25862.3203125,21109.689453125,25564.669921875
52,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
24,18,0,0,0,0,0,15432.580078125,341.35479736328125
41,13,0,0,1,0,19030.359375,18300.6796875,19537.01953125
28,8,0,0,1,1,23793.33984375,10638.099609375,25564.669921875
17,12,0,0,0,0,423.20159912109375,5061.2421875,3592.35302734375
38,12,0,0,1,0,19322.2890625,25243.55078125,25564.669921875
45,14,0,0,1,0,25862.3203125,25243.55078125,16002.2998046875
40,12,0,0,0,0,8272.0244140625,20601.240234375,20841.859375
28,13,0,0,1,0,24363.48046875,25064.51953125,25564.669921875
26,12,0,0,0,0,25862.3203125,25243.55078125,8686.0771484375
27,12,0,0,1,0,18326.98046875,18186.099609375,19356.740234375
28,8,0,0,1,1,20999.419921875,18855.6796875,24992.7890625
28,16,0,0,1,0,21918.3203125,24556.060546875,20666.009765625
53,12,0,0,1,0,21326.619140625,20816.080078125,19800.060546875
54,12,0,0,1,0,24522.1796875,23762.94921875,24027.830078125
33,12,0,0,1,0,25284.33984375,24688.55078125,25564.669921875
36,12,0,0,1,0,0,0,2365.840087890625
31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
30,12,0,0,1,0,20605.609375,18613.98046875,19541.4609375
41,11,0,0,1,1,0,3399.822998046875,9999.7763671875
37,11,0,0,1,1,19659.279296875,17332.109375,9325.931640625
18,9,0,0,0,1,3268.056884765625,1575.4840087890625,7438.8759765625
24,11,0,0,1,1,12841.0302734375,9366.9677734375,20516.759765625
21,9,1,0,0,1,1030.573974609375,470.85479736328125,1223.5579833984375
55,12,0,0,1,0,0,1718.7099609375,824.5714111328125
37,12,0,0,1,0,23307.439453125,24269.609375,9949.533203125
53,5,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
28,13,0,0,1,0,22182.8203125,25243.55078125,25564.669921875
20,12,0,0,0,0,3904.819091796875,375.96771240234375,1938.7769775390625
35,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
43,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
18,11,0,0,0,1,0,0,0
29,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
26,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
46,8,0,0,1,1,3136.785888671875,7202.4677734375,11180.48046875
27,13,0,0,1,0,14114.5595703125,12741.73046875,15653.5595703125
26,16,0,0,1,0,2938.89990234375,1217.4189453125,14570.3798828125
28,17,0,0,1,0,17339.509765625,15344.849609375,20447.30078125
35,14,0,0,1,0,25862.3203125,15246.3896484375,25564.669921875
29,16,0,0,1,0,22713.779296875,25243.55078125,0
49,11,0,0,1,1,25862.3203125,10525.3095703125,25564.669921875
17,11,0,0,0,1,0,0,1609.2440185546875
34,16,0,0,1,0,0,0,0
22,12,0,0,1,0,22682.4296875,20355.970703125,19834.05078125
16,9,0,0,0,1,0,0,8720.0654296875
21,12,0,0,1,0,15384.16015625,13037.1298828125,18523.30078125
32,9,0,0,1,1,13381.7900390625,8550.5810546875,0
55,12,0,0,1,0,25860.359375,5295.77392578125,5646.39306640625
16,10,0,0,0,1,0,0,14231.98046875
39,12,0,0,1,0,23417.16015625,15710.080078125,0
29,12,0,0,1,0,15303.830078125,6932.12890625,24290.869140625
25,14,0,0,1,0,25862.3203125,22894.650390625,25564.669921875
25,12,0,0,1,0,17743.119140625,11928.919921875,17800.689453125
29,11,0,0,0,1,16259.9599609375,5217,13575.8701171875
30,12,0,0,1,0,15842.6298828125,3804.43505859375,25564.669921875
24,11,0,0,1,1,17472.740234375,17804.759765625,19466.08984375
25,9,0,0,1,1,10103.9404296875,9554.9521484375,15195.4599609375
51,11,0,0,1,1,0,0,0
17,11,0,0,0,1,834.647705078125,510.2419128417969,5788.2548828125
43,13,0,0,1,0,15525.23046875,429.6773986816406,6632.037109375
41,12,0,0,1,0,8634.4892578125,10747.3095703125,47.28725051879883
18,11,0,0,0,1,0,0,0
23,12,0,0,1,0,18662.01953125,11121.48046875,6470.96484375
36,12,0,0,1,0,13861.8095703125,4296.77392578125,10704.650390625
22,12,0,0,1,0,14177.25,12892.1103515625,9571.2353515625
18,12,0,0,1,0,0,2708.758056640625,8520.5712890625
27,14,0,0,1,0,14574.990234375,11697.9697265625,9018.5654296875
50,10,0,0,1,1,17174.9296875,15011.849609375,18580.9296875
29,12,0,0,1,0,15926.8798828125,4389.87109375,10754.8896484375
52,12,0,0,1,0,25862.3203125,23370.869140625,22096.44921875
22,12,0,0,0,0,11426.4404296875,13183.9404296875,6296.5927734375
32,12,0,0,1,0,10339.0498046875,13268.080078125,4424.31298828125
42,12,0,0,1,0,421.2424011230469,0,0
18,11,0,0,0,1,2065.06689453125,1767.0479736328125,4093.302978515625
22,12,0,0,1,0,15280.3203125,20314.7890625,0
35,12,0,0,1,0,24245.9296875,25243.55078125,0
21,12,0,0,0,0,9261.4541015625,5111.37109375,16173.7197265625
29,13,0,0,1,0,6718.326171875,8815.5478515625,6194.6298828125
34,12,0,0,0,0,10246.9697265625,0,0
22,16,0,0,0,0,3895.02197265625,13959.150390625,13961.5595703125
20,12,0,0,1,0,2711.625,13871.419921875,17485.939453125
28,8,0,0,1,1,0,0,1590.0340576171875
47,13,0,0,1,0,16185.5,15019.01953125,286.6789855957031
25,7,0,0,1,1,3618.76611328125,7947.2421875,13119.259765625
29,12,0,0,1,0,19886.560546875,14483.7099609375,20168.009765625
29,17,0,0,1,0,15290.1201171875,15215.9501953125,18747.919921875
29,18,0,0,1,0,18507.23046875,20839.349609375,25564.669921875
44,10,0,0,1,1,23015.509765625,20320.16015625,11199.6904296875
19,13,0,0,1,0,1079.5560302734375,3029.22607421875,16207.7099609375
23,14,0,0,0,0,3898.94091796875,4986.0478515625,8649.1337890625
19,13,0,0,0,0,2366.7939453125,1709.758056640625,0
17,10,0,0,0,1,2033.718994140625,556.790283203125,8261.96875
51,12,0,0,1,0,2486.31005859375,3324.62890625,2485.535888671875
19,12,0,0,0,0,0,0,10806.6103515625
19,11,0,0,0,1,846.4033203125,1031.2259521484375,3525.85595703125
54,12,0,0,0,0,23091.919921875,21464.1796875,20898.009765625
29,16,0,0,0,0,3889.14501953125,17600.66015625,3936.6640625
29,12,0,0,1,0,23991.220703125,15672.48046875,21428.509765625
37,8,0,0,1,1,4782.56982421875,4919.80615234375,5950.80517578125
42,12,0,0,1,0,25862.3203125,25223.849609375,22858.94921875
48,14,0,0,1,0,21410.869140625,16771.740234375,25564.669921875
21,12,0,0,0,0,2041.5560302734375,281.0805969238281,9175.2041015625
25,12,0,0,1,0,17948.83984375,17448.48046875,21478.759765625
39,13,0,0,1,0,6130.5458984375,9257.7578125,1525.0140380859375
19,12,0,0,1,0,8518.8916015625,14515.9404296875,3208.14404296875
26,12,0,0,1,0,15137.2998046875,17421.630859375,21700.41015625
20,11,0,0,1,1,4545.4990234375,10244.23046875,25564.669921875
52,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
30,10,0,0,1,1,17082.849609375,25243.55078125,25564.669921875
27,12,0,0,1,0,25862.3203125,23816.66015625,25564.669921875
29,14,0,0,1,0,21571.529296875,4923.38720703125,25564.669921875
24,16,0,0,1,0,7141.52685546875,19113.48046875,21527.51953125
22,12,0,0,1,0,10799.48046875,12401.5595703125,12435.0703125
40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
